# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.3.2
#@/tick	379383
#@/user_id	1ce8a279-56fe-406e-b0d5-b1f889d2d1cd
yi bu 	一部	c=9 d=0.176405 t=379383
yi bu 	異步	c=14 d=1.43109e-11 t=379383
yi bu cuo 	一步錯	c=3 d=3.82332e-252 t=379383
yi bu dao wei 	一步到位	c=1 d=9.55153e-20 t=379383
yi bu dao wei 	一步到胃	c=1 d=7.80526e-27 t=379383
yi bu fen 	一部分	c=34 d=0.463013 t=379383
yi bu ren 	一部人	c=1 d=1.19161e-33 t=379383
yi bu xiao xin 	一不小心	c=1 d=0 t=379383
yi bu yi bu 	一步一步	c=1 d=5.94824e-07 t=379383
yi ce 	一側	c=1 d=4.00763e-67 t=379383
yi ceng 	一層	c=17 d=4.59961e-11 t=379383
yi cha 	一查	c=1 d=0 t=379383
yi chan yi chan 	一顫一顫	c=1 d=3.23235e-214 t=379383
yi chang 	一場	c=6 d=0.0526615 t=379383
yi chang 	一長	c=1 d=0 t=379383
yi chang 	異常	c=67 d=2.87743e-11 t=379383
yi chang meng 	一場夢	c=1 d=5.87291e-05 t=379383
yi chang you xi yi chang meng 	一場遊戲一場夢	c=1 d=0.000590229 t=379383
yi chang yu 	一場雨	c=1 d=6.00272e-26 t=379383
yi chao zuo 	一炒作	c=1 d=0 t=379383
yi chong 	一衝	c=0 d=4.0243e-58 t=379383
yi chou 	一抽	c=1 d=1.06412e-84 t=379383
yi chu 	一出	c=1 d=7.45076e-274 t=379383
yi chu 	一處	c=2 d=9.31254e-16 t=379383
yi chu 	溢出	c=7 d=9.31224e-45 t=379383
yi chu 	移除	c=29 d=1.18326e-05 t=379383
yi chuan 	一串	c=2 d=1.66513e-87 t=379383
yi chuan 	遺傳	c=1 d=1.74256e-298 t=379383
yi chun 	乙醇	c=1 d=2.21575e-242 t=379383
yi ci 	一次	c=127 d=1.08733e-05 t=379383
yi ci 	依次	c=4 d=9.64096e-12 t=379383
yi ci ci 	一次次	c=1 d=6.97416e-26 t=379383
yi ci lei tui 	依此類推	c=1 d=3.16983e-102 t=379383
yi ci mian 	一次麪	c=1 d=1.85918e-31 t=379383
yi ci xing 	一次性	c=13 d=0.00775048 t=379383
yi ci yuan 	異次元	c=1 d=1.53162e-45 t=379383
yi cun 	一寸	c=4 d=6.87947e-35 t=379383
yi cun guang yin 	一寸光陰	c=1 d=0 t=379383
yi cun shan he 	一寸山河	c=2 d=3.44834e-34 t=379383
yi cun xue 	一寸血	c=1 d=3.46563e-34 t=379383
yi da 	一大	c=0 d=1.97146e-16 t=379383
yi da 	一打	c=2 d=9.22458e-22 t=379383
yi da ban 	一大半	c=1 d=2.97088e-251 t=379383
yi da duan 	一大段	c=1 d=1.53162e-45 t=379383
yi da dui 	一大堆	c=1 d=1.14019e-14 t=379383
yi da kai 	一打開	c=1 d=3.38017e-05 t=379383
yi da kai shou ji 	一打開手機	c=1 d=2.81148e-73 t=379383
yi da kou 	一大口	c=2 d=5.73254e-43 t=379383
yi da li 	意大利	c=5 d=2.46673e-34 t=379383
yi da li mian 	意大利麪	c=1 d=1.1654e-36 t=379383
yi da pi 	一大批	c=1 d=3.14695e-105 t=379383
yi da pian 	一大片	c=2 d=3.28564e-83 t=379383
yi da wan 	一大碗	c=1 d=0 t=379383
yi dai 	一代	c=3 d=4.51951e-40 t=379383
yi dai 	一袋	c=6 d=2.16324e-108 t=379383
yi dan 	一單	c=1 d=5.45063e-273 t=379383
yi dan 	一旦	c=21 d=4.10014e-12 t=379383
yi dang 	一檔	c=3 d=3.76527e-39 t=379383
yi dao 	一到	c=4 d=9.38953e-55 t=379383
yi dao 	一道	c=1 d=5.86648e-50 t=379383
yi dao 	移到	c=5 d=1.75121e-33 t=379383
yi dao xia ban 	一到下班	c=1 d=9.43659e-54 t=379383
yi deng 	一等	c=0 d=0 t=379383
yi deng zuo 	一等座	c=1 d=0 t=379383
yi di 	一滴	c=3 d=8.99654e-51 t=379383
yi di 	異地	c=1 d=1.39302e-223 t=379383
yi di lian 	異地戀	c=1 d=3.39227e-47 t=379383
yi dian 	一點	c=124 d=0.218712 t=379383
yi dian ban 	一點半	c=2 d=5.72321e-112 t=379383
yi dian dian 	一點點	c=25 d=9.06996e-29 t=379383
yi dian dian 	億點點	c=1 d=7.79331e-09 t=379383
yi dian dou 	一點都	c=2 d=3.11488e-14 t=379383
yi dian shi 	一點是	c=1 d=1.74396e-43 t=379383
yi dian ye 	一點也	c=1 d=1.53601e-108 t=379383
yi dian yong 	一點用	c=1 d=6.31693e-38 t=379383
yi ding 	一定	c=91 d=0.228779 t=379383
yi ding dian 	一丁點	c=1 d=2.20633e-45 t=379383
yi ding hui 	一定會	c=2 d=1.77526e-17 t=379383
yi ding shi 	一定是	c=2 d=2.57198e-290 t=379383
yi ding yao 	一定要	c=30 d=6.00802e-07 t=379383
yi ding yao gei 	一定要給	c=1 d=1.106e-97 t=379383
yi ding yao qu 	一定要去	c=1 d=0 t=379383
yi ding yao ren zhu 	一定要忍住	c=1 d=2.88354e-106 t=379383
yi diu diu 	一丟丟	c=31 d=2.32474e-13 t=379383
yi dong 	移動	c=75 d=0.0173418 t=379383
yi dong duan 	移動端	c=3 d=0.08291 t=379383
yi dong hu lian wang 	移動互聯網	c=1 d=2.31821e-215 t=379383
yi dong ying pan 	移動硬盤	c=3 d=2.12176e-136 t=379383
yi du 	一度	c=3 d=1.58265e-67 t=379383
yi duan 	一段	c=33 d=2.91135e-13 t=379383
yi duan 	一端	c=1 d=9.91905e-23 t=379383
yi duan hua 	一段話	c=1 d=1.8271e-179 t=379383
yi duan shi jian 	一段時間	c=24 d=0.0528668 t=379383
yi dui 	一堆	c=55 d=2.67491e-05 t=379383
yi dui 	一對	c=7 d=3.89047e-82 t=379383
yi dui 	一隊	c=1 d=7.23635e-19 t=379383
yi dui ren 	一堆人	c=5 d=9.89513e-24 t=379383
yi dui shu 	一堆書	c=1 d=1.15502e-19 t=379383
yi dui yi 	一對一	c=1 d=1.45941e-65 t=379383
yi dui yi dui 	一堆一堆	c=1 d=9.87711e-267 t=379383
yi dun 	一頓	c=10 d=4.26892e-16 t=379383
yi dun fan 	一頓飯	c=2 d=0 t=379383
yi duo 	一朵	c=1 d=2.71692e-141 t=379383
yi er 	一二	c=1 d=1.98202e-19 t=379383
yi er hao 	一二號	c=1 d=9.82306e-85 t=379383
yi fan 	一番	c=2 d=8.1111e-38 t=379383
yi fang 	一方	c=5 d=9.30956e-64 t=379383
yi fang 	以防	c=1 d=6.3542e-19 t=379383
yi fang cheng 	一方城	c=1 d=1.44858e-95 t=379383
yi fang cheng 	壹方城	c=4 d=1.26311e-42 t=379383
yi fang mian 	一方面	c=1 d=1.33676e-238 t=379383
yi fen 	一份	c=21 d=4.80168e-28 t=379383
yi fen 	一分	c=2 d=0.146607 t=379383
yi fen qiu 	一分球	c=1 d=0.136695 t=379383
yi fen zhong 	一分鐘	c=7 d=9.45367e-06 t=379383
yi fu 	一副	c=2 d=6.44199e-239 t=379383
yi fu 	依附	c=1 d=2.28025e-21 t=379383
yi fu 	姨夫	c=1 d=6.11694e-130 t=379383
yi fu 	衣服	c=147 d=1.37987 t=379383
yi fu yu 	依附於	c=2 d=2.90073e-21 t=379383
yi gai 	一改	c=1 d=5.41123e-129 t=379383
yi gai 	一概	c=2 d=6.48698e-27 t=379383
yi gao 	一搞	c=1 d=0 t=379383
yi ge 	一個	c=1390 d=3.83951 t=379383
yi ge ban 	一個半	c=1 d=1.34908e-52 t=379383
yi ge ban xiao shi 	一個半小時	c=2 d=1.90858e-16 t=379383
yi ge bi yi ge 	一個比一個	c=1 d=0 t=379383
yi ge biao 	一個表	c=1 d=4.9485e-48 t=379383
yi ge bu ren shi 	一個不認識	c=1 d=0 t=379383
yi ge dian 	一個店	c=1 d=1.38592e-16 t=379383
yi ge dou bu yao 	一個都不要	c=1 d=0 t=379383
yi ge ge 	一個個	c=17 d=5.64143e-31 t=379383
yi ge hao 	一個號	c=1 d=1.83718e-38 t=379383
yi ge lei 	一個類	c=6 d=3.14819e-10 t=379383
yi ge man 	一個慢	c=1 d=0 t=379383
yi ge ren 	一個人	c=40 d=0.0333569 t=379383
yi ge shang wu 	一個上午	c=1 d=8.55659e-20 t=379383
yi ge shi 	一個是	c=2 d=2.88981e-14 t=379383
yi ge shi dai 	一個時代	c=1 d=9.03731e-16 t=379383
yi ge xiao shi 	一個小時	c=1 d=1.28202e-11 t=379383
yi ge xing qi 	一個星期	c=2 d=1.73863e-07 t=379383
yi ge yang 	一個樣	c=4 d=1.72931e-32 t=379383
yi ge yue 	一個月	c=65 d=2.06049e-05 t=379383
yi ge zhan 	一個站	c=1 d=0 t=379383
yi ge zi 	一個字	c=5 d=3.38166e-46 t=379383
yi gen 	一根	c=3 d=3.56388e-10 t=379383
yi geng 	一更	c=1 d=0 t=379383
yi gong 	一共	c=54 d=0.253467 t=379383
yi gong 	義工	c=1 d=1.11287e-111 t=379383
yi gong li 	一公里	c=1 d=2.51613e-32 t=379383
yi gu 	一股	c=2 d=1.45668e-43 t=379383
yi gu qi 	一股氣	c=1 d=0 t=379383
yi guan 	一罐	c=1 d=1.11215e-96 t=379383
yi guan 	一關	c=1 d=1.3822e-102 t=379383
yi guan qi 	一罐氣	c=1 d=1.11693e-95 t=379383
yi gui 	異鬼	c=1 d=1.65496e-15 t=379383
yi gui 	衣櫃	c=1 d=2.10209e-152 t=379383
yi guo 	一過	c=1 d=7.18639e-202 t=379383
yi guo duan 	一鍋端	c=0 d=5.24076e-77 t=379383
yi guo duan le 	一鍋端了	c=1 d=5.26703e-76 t=379383
yi ha 	一哈	c=1 d=2.26411e-56 t=379383
yi han 	遺憾	c=3 d=7.70452e-80 t=379383
yi hang 	一行	c=22 d=0.0174224 t=379383
yi hao 	一號	c=7 d=1.46239e-22 t=379383
yi hao xian 	一號線	c=3 d=3.05892e-36 t=379383
yi he 	一盒	c=7 d=2.88981e-14 t=379383
yi he yuan 	頤和園	c=1 d=0 t=379383
yi hou 	以後	c=112 d=0.377456 t=379383
yi hou yi ding yao 	以後一定要	c=1 d=0 t=379383
yi hu 	一戶	c=2 d=0 t=379383
yi hua 	一滑	c=2 d=3.42253e-122 t=379383
yi hui 	一回	c=1 d=4.26647e-68 t=379383
yi hui 	一會	c=75 d=0.00272578 t=379383
yi hui er 	一會兒	c=2 d=2.13015e-14 t=379383
yi hui fu 	以回覆	c=1 d=8.39573e-32 t=379383
yi hui hui 	一會會	c=1 d=1.44318e-198 t=379383
yi hui lai 	一回來	c=1 d=8.44876e-106 t=379383
yi hui shi 	一回事	c=1 d=3.09124e-43 t=379383
yi huo 	疑惑	c=3 d=1.34785e-100 t=379383
yi ji 	一級	c=14 d=3.10631e-11 t=379383
yi ji 	一集	c=1 d=1.18052e-70 t=379383
yi ji 	以及	c=105 d=0.362402 t=379383
yi ji huan cun 	一級緩存	c=2 d=7.56877e-21 t=379383
yi ji tuan 	一級團	c=2 d=2.96818e-84 t=379383
yi jia 	一加	c=94 d=0.000287295 t=379383
yi jia 	一家	c=5 d=0.00351752 t=379383
yi jia 	宜家	c=12 d=0.00346515 t=379383
yi jian 	一件	c=17 d=0.000271921 t=379383
yi jian 	一間	c=1 d=5.99436e-39 t=379383
yi jian 	意見	c=7 d=3.28932e-08 t=379383
yi jian shi 	一件事	c=3 d=1.42184e-258 t=379383
yi jian zhong qing 	一見鍾情	c=1 d=2.92656e-280 t=379383
yi jiang 	一將	c=1 d=1.81236e-25 t=379383
yi jiang di 	以降低	c=1 d=1.6201e-88 t=379383
yi jiao 	一腳	c=4 d=5.60156e-21 t=379383
yi jiao 	一覺	c=16 d=0.00687406 t=379383
yi jiao 	一角	c=1 d=3.65227e-151 t=379383
yi jiao xing lai 	一覺醒來	c=2 d=0 t=379383
yi jie 	一屆	c=6 d=5.30206e-07 t=379383
yi jie 	一截	c=2 d=0 t=379383
yi jie 	一節	c=1 d=6.35184e-44 t=379383
yi jie jue 	以解決	c=2 d=7.25608e-51 t=379383
yi jin 	一斤	c=3 d=2.19698e-142 t=379383
yi jin chang 	一進場	c=1 d=0 t=379383
yi jin men 	一進門	c=1 d=1.11356e-177 t=379383
yi jin zhang 	一緊張	c=1 d=4.72271e-28 t=379383
yi jing 	一驚	c=1 d=1.91352e-17 t=379383
yi jing 	已經	c=522 d=0.73671 t=379383
yi jing 	遺精	c=4 d=0.194984 t=379383
yi jing bao le 	已經煲了	c=1 d=1.40238e-96 t=379383
yi jing chu qu 	已經出去	c=1 d=8.22528e-26 t=379383
yi jing huan 	已經換	c=1 d=2.58642e-62 t=379383
yi jing hui lai 	已經回來	c=1 d=4.06669e-92 t=379383
yi jing mei you 	已經沒有	c=1 d=5.91316e-55 t=379383
yi jing shi 	已經是	c=1 d=0 t=379383
yi jiu 	依舊	c=5 d=0 t=379383
yi ju 	一句	c=10 d=3.44658e-28 t=379383
yi ju 	一局	c=6 d=5.65219e-24 t=379383
yi ju 	依據	c=6 d=1.01805e-34 t=379383
yi ju hua 	一句話	c=7 d=5.6647e-50 t=379383
yi ju yi dong 	一舉一動	c=2 d=5.33119e-42 t=379383
yi ka 	一卡	c=0 d=8.05751e-108 t=379383
yi ka yi ka 	一卡一卡	c=1 d=8.0979e-107 t=379383
yi kai 	一開	c=2 d=1.2775e-87 t=379383
yi kai ji 	一開機	c=1 d=0 t=379383
yi kai kou 	一開口	c=1 d=0 t=379383
yi kai shi 	一開始	c=12 d=5.29017e-10 t=379383
yi kan 	一看	c=16 d=3.8901e-11 t=379383
yi kan dao 	一看到	c=1 d=5.40347e-24 t=379383
yi kan jiu hui 	一看就會	c=1 d=1.3299e-60 t=379383
yi kan jiu shi 	一看就是	c=1 d=0 t=379383
yi kao 	依靠	c=1 d=1.62552e-186 t=379383
yi ke 	一顆	c=2 d=1.29857e-103 t=379383
yi ke xing 	一顆星	c=1 d=0 t=379383
yi kou 	一口	c=14 d=9.71437e-14 t=379383
yi kuai 	一塊	c=11 d=3.04937e-58 t=379383
yi kuai ling jian 	一塊零件	c=1 d=1.52877e-170 t=379383
yi kuai qian 	一塊錢	c=3 d=2.62161e-31 t=379383
yi kuan 	一款	c=5 d=3.07311e-62 t=379383
yi la guan 	易拉罐	c=0 d=2.44397e-308 t=379383
yi la ke 	伊拉克	c=2 d=4.84363e-09 t=379383
yi lai 	一來	c=3 d=4.81729e-26 t=379383
yi lai 	以來	c=2 d=2.21286e-21 t=379383
yi lai 	依賴	c=72 d=0.000227825 t=379383
yi lai bao 	依賴包	c=2 d=0 t=379383
yi lai lei 	依賴類	c=2 d=9.38929e-71 t=379383
yi lai yi qu 	一來一去	c=1 d=6.39693e-39 t=379383
yi lai yu 	依賴於	c=2 d=0.000925663 t=379383
yi lai yu 	依賴與	c=1 d=0.000523486 t=379383
yi lan 	一欄	c=3 d=1.43448e-151 t=379383
yi lan wu yu 	一覽無餘	c=1 d=7.92836e-64 t=379383
yi lang 	伊朗	c=4 d=4.23454e-09 t=379383
yi lao 	一老	c=1 d=0 t=379383
yi lei 	一類	c=5 d=1.47137e-15 t=379383
yi lei ka 	一類卡	c=1 d=8.76852e-190 t=379383
yi lei ren 	一類人	c=1 d=1.47874e-14 t=379383
yi li 	一例	c=1 d=0 t=379383
yi li 	伊利	c=2 d=3.40858e-74 t=379383
yi li 	毅力	c=3 d=3.29997e-46 t=379383
yi li si 	伊利斯	c=1 d=2.46933e-17 t=379383
yi lian 	一臉	c=6 d=2.07466e-27 t=379383
yi lian mang ran 	一臉茫然	c=1 d=2.10601e-27 t=379383
yi lian meng bi 	一臉矇蔽	c=2 d=2.65325e-68 t=379383
yi lian yi xiu 	一練一休	c=1 d=1.29442e-36 t=379383
yi liang 	一兩	c=0 d=0 t=379383
yi liang 	一涼	c=1 d=2.67949e-213 t=379383
yi liang ge 	一兩個	c=1 d=0 t=379383
yi liang ge yue 	一兩個月	c=1 d=0 t=379383
yi liang gen 	一兩根	c=1 d=0 t=379383
yi liang nian 	一兩年	c=1 d=2.63035e-113 t=379383
yi liang nian qian 	一兩年前	c=1 d=0 t=379383
yi liao 	醫療	c=5 d=5.39779e-41 t=379383
yi lie 	一列	c=4 d=8.34107e-14 t=379383
yi liu 	遺留	c=3 d=0.00891518 t=379383
yi lou 	遺漏	c=8 d=2.05122e-11 t=379383
yi lu 	一路	c=8 d=0.66034 t=379383
yi lun 	一輪	c=5 d=0.101774 t=379383
yi lun 	議論	c=1 d=0.102284 t=379383
yi lun wen 	議論文	c=1 d=2.48974e-55 t=379383
yi luo 	一落	c=2 d=1.27e-106 t=379383
yi lv 	一律	c=1 d=1.15298e-57 t=379383
yi ma 	姨媽	c=16 d=2.86301e-22 t=379383
yi ma qi 	姨媽期	c=1 d=0 t=379383
yi mao 	一毛	c=0 d=1.19368e-25 t=379383
yi mao yi yang 	一毛一樣	c=1 d=1.19966e-24 t=379383
yi mei 	一枚	c=2 d=4.67447e-113 t=379383
yi mi 	一米	c=3 d=0.000117979 t=379383
yi mian 	一面	c=2 d=7.24357e-207 t=379383
yi mian 	以免	c=1 d=0 t=379383
yi mian 	意麪	c=1 d=2.03815e-24 t=379383
yi miao 	一秒	c=17 d=1.24349e-05 t=379383
yi miao 	疫苗	c=3 d=5.88085e-20 t=379383
yi miao nei 	一秒內	c=1 d=0 t=379383
yi min 	移民	c=10 d=7.24497e-33 t=379383
yi ming 	一名	c=1 d=5.71256e-237 t=379383
yi mo 	一抹	c=1 d=1.17824e-106 t=379383
yi mo 	一摸	c=1 d=1.08762e-282 t=379383
yi mo yi yang 	一模一樣	c=2 d=0.00056202 t=379383
yi nei 	以內	c=1 d=0 t=379383
yi neng 	藝能	c=1 d=0 t=379383
yi nian 	一年	c=53 d=0.327915 t=379383
yi nian ban 	一年半	c=2 d=4.58001e-20 t=379383
yi nian ji 	一年級	c=2 d=0 t=379383
yi nian nei 	一年內	c=2 d=1.34729e-07 t=379383
yi nu zhi xia 	一怒之下	c=1 d=4.39865e-74 t=379383
yi pai 	一排	c=5 d=0.472367 t=379383
yi pan qi 	一盤棋	c=1 d=5.87985e-18 t=379383
yi pen 	一盆	c=1 d=0 t=379383
yi peng 	一碰	c=2 d=8.90075e-219 t=379383
yi pi 	一匹	c=22 d=3.13593e-05 t=379383
yi pi 	一批	c=2 d=3.46521e-58 t=379383
yi pian 	一片	c=8 d=1.67701e-53 t=379383
yi pian hong 	一片紅	c=1 d=9.83414e-157 t=379383
yi piao 	一票	c=1 d=2.45701e-17 t=379383
yi pie 	一撇	c=2 d=9.47237e-19 t=379383
yi pie 	一瞥	c=1 d=4.85547e-60 t=379383
yi pin 	一拼	c=1 d=0 t=379383
yi ping 	一瓶	c=9 d=1.66671e-10 t=379383
yi ping fang 	一平方	c=1 d=2.296e-190 t=379383
yi qi 	一期	c=12 d=4.38533e-09 t=379383
yi qi 	一起	c=63 d=0.138761 t=379383
yi qi lai 	一起來	c=1 d=0 t=379383
yi qi mai 	一期買	c=1 d=0 t=379383
yi qi qu 	一起去	c=2 d=1.71951e-24 t=379383
yi qian 	一千	c=4 d=0.0195457 t=379383
yi qian 	以前	c=34 d=0.0194482 t=379383
yi qian bei 	一千倍	c=1 d=8.7339e-26 t=379383
yi qian duo 	一千多	c=1 d=0 t=379383
yi qian re huo 	以前熱火	c=1 d=1.72162e-09 t=379383
yi qiang 	一槍	c=2 d=1.59445e-18 t=379383
yi qie 	一切	c=8 d=1.512e-11 t=379383
yi qing 	怡情	c=1 d=0 t=379383
yi qing 	疫情	c=31 d=2.51785e-40 t=379383
yi qing qi jian 	疫情期間	c=3 d=0 t=379383
yi qu 	一區	c=1 d=2.39016e-16 t=379383
yi qu 	一去	c=0 d=6.36503e-40 t=379383
yi qu 	一曲	c=1 d=5.77736e-17 t=379383
yi quan 	一圈	c=18 d=0.501576 t=379383
yi quan 	一拳	c=8 d=3.6882e-31 t=379383
yi quan chao ren 	一圈超人	c=1 d=1.18317e-67 t=379383
yi quan chao ren 	一拳超人	c=167 d=0.814672 t=379383
yi quan chao ren ne 	一拳超人呢	c=1 d=7.75633e-100 t=379383
yi qun 	一羣	c=1 d=1.47274e-260 t=379383
yi ran 	依然	c=7 d=1.7907e-37 t=379383
yi ran shi 	依然是	c=1 d=3.77284e-92 t=379383
yi re 	一熱	c=2 d=0 t=379383
yi ren 	一人	c=12 d=2.18296e-08 t=379383
yi ren zui 	一人醉	c=1 d=2.86029e-99 t=379383
yi se 	一色	c=1 d=1.02834e-300 t=379383
yi se lie 	以色列	c=2 d=8.5236e-30 t=379383
yi shan bang shui 	依山傍水	c=1 d=2.87056e-288 t=379383
yi shan bang shui 	倚山傍水	c=1 d=2.81372e-288 t=379383
yi shang 	以上	c=16 d=4.10084e-14 t=379383
yi shang lai 	一上來	c=5 d=1.59294e-95 t=379383
yi shao 	一勺	c=2 d=0.0351437 t=379383
yi shen 	一身	c=3 d=1.62076e-34 t=379383
yi shen han 	一身汗	c=2 d=1.48537e-22 t=379383
yi sheng 	一生	c=3 d=1.21676e-14 t=379383
yi sheng 	一聲	c=15 d=7.81215e-08 t=379383
yi sheng 	醫生	c=25 d=1.85918e-31 t=379383
yi sheng shuo 	醫生說	c=2 d=1.03218e-49 t=379383
yi sheng xiao 	一聲笑	c=1 d=0 t=379383
yi sheng zhong 	一生中	c=1 d=0 t=379383
yi shi 	一事	c=1 d=6.18428e-53 t=379383
yi shi 	一是	c=1 d=1.76685e-255 t=379383
yi shi 	儀式	c=1 d=7.56685e-15 t=379383
yi shi 	意識	c=5 d=6.32897e-32 t=379383
yi shi 	軼事	c=2 d=2.07001e-30 t=379383
yi shi chong dong 	一是衝動	c=1 d=9.31322e-105 t=379383
yi shi dao 	意識到	c=3 d=6.86449e-16 t=379383
yi shi dao le 	意識到了	c=1 d=6.3607e-31 t=379383
yi shi gan 	儀式感	c=1 d=0 t=379383
yi shi shou shu 	移殖手術	c=0 d=1.7749e-45 t=379383
yi shi shou shu si 	移殖手術死	c=1 d=1.7838e-44 t=379383
yi shi wu you 	衣食無憂	c=1 d=0 t=379383
yi shou 	一手	c=3 d=1.5285e-21 t=379383
yi shou 	一首	c=6 d=4.62039e-35 t=379383
yi shu 	藝術	c=5 d=1.3318e-18 t=379383
yi shuang 	一雙	c=3 d=1.0095e-23 t=379383
yi shui jiao 	一睡覺	c=1 d=4.51874e-38 t=379383
yi shun jian 	一瞬間	c=3 d=3.06185e-106 t=379383
yi shuo 	一說	c=7 d=1.28486e-37 t=379383
yi si 	一絲	c=1 d=5.99256e-153 t=379383
yi si 	意思	c=316 d=0.890416 t=379383
yi si yi si 	意思意思	c=1 d=2.87081e-54 t=379383
yi sou 	一搜	c=1 d=1.1345e-14 t=379383
yi sui 	一歲	c=1 d=0 t=379383
yi suo 	一所	c=1 d=5.32182e-227 t=379383
yi tai 	一臺	c=22 d=2.06649e-10 t=379383
yi tai 	以太	c=1 d=3.88469e-24 t=379383
yi tai che 	一臺車	c=1 d=8.21283e-302 t=379383
yi tai wang 	以太網	c=2 d=1.57018e-14 t=379383
yi tang 	一趟	c=12 d=4.98464e-17 t=379383
yi tao 	一套	c=22 d=3.80728e-23 t=379383
yi tao yi tao 	一套一套	c=2 d=2.14783e-23 t=379383
yi ti 	一提	c=2 d=1.75847e-252 t=379383
yi ti 	一體	c=2 d=2.02682e-76 t=379383
yi ti dao 	一提到	c=1 d=9.03622e-279 t=379383
yi tian 	一天	c=131 d=0.101164 t=379383
yi tian ban 	一天半	c=1 d=1.87956e-306 t=379383
yi tian jia ri 	益田假日	c=7 d=3.65784e-22 t=379383
yi tian yi ge 	一天一個	c=1 d=0 t=379383
yi tian yi ye 	一天一夜	c=1 d=5.43298e-88 t=379383
yi tiao 	一條	c=26 d=0.00194293 t=379383
yi tiao 	一跳	c=1 d=1.14789e-05 t=379383
yi tiao long 	一條龍	c=1 d=0 t=379383
yi tiao yi tiao 	一條一條	c=1 d=2.5581e-197 t=379383
yi ting 	一聽	c=2 d=1.67581e-74 t=379383
yi tong 	一同	c=2 d=7.69967e-62 t=379383
yi tong 	一桶	c=2 d=1.18466e-23 t=379383
yi tong 	異同	c=1 d=1.21478e-83 t=379383
yi tou 	一頭	c=4 d=5.25416e-106 t=379383
yi tou ji 	一頭極	c=1 d=3.70786e-211 t=379383
yi tou wu shui 	一頭霧水	c=1 d=0 t=379383
yi tu 	意圖	c=1 d=1.88877e-99 t=379383
yi tuan zao 	一團糟	c=1 d=0 t=379383
yi tuo 	一坨	c=1 d=2.91671e-211 t=379383
yi tuo 	依託	c=1 d=2.88768e-211 t=379383
yi tuo shi 	一坨屎	c=1 d=7.99008e-67 t=379383
yi wai 	意外	c=2 d=3.42403e-39 t=379383
yi wan 	一晚	c=2 d=3.6723e-39 t=379383
yi wan 	一碗	c=3 d=2.38683e-29 t=379383
yi wan 	一萬	c=8 d=9.81701e-19 t=379383
yi wan cheng 	已完成	c=1 d=0 t=379383
yi wan fan 	一碗飯	c=1 d=3.77364e-212 t=379383
yi wan ge 	一萬個	c=1 d=1.81865e-07 t=379383
yi wan qu 	一彎曲	c=1 d=5.07912e-31 t=379383
yi wan sang 	一萬桑	c=1 d=0 t=379383
yi wan shang 	一晚上	c=10 d=0.275271 t=379383
yi wang 	一忘	c=1 d=2.01437e-33 t=379383
yi wang 	遺忘	c=1 d=0.00571306 t=379383
yi wei 	一位	c=1 d=2.24165e-26 t=379383
yi wei 	以爲	c=53 d=1.04464e-06 t=379383
yi wei 	奕唯	c=1 d=3.4726e-87 t=379383
yi wei 	意味	c=1 d=4.17775e-203 t=379383
yi wei shi 	以爲是	c=1 d=6.98916e-110 t=379383
yi wei shu zu 	一維數組	c=1 d=7.59111e-82 t=379383
yi wei zhe 	意味着	c=10 d=6.80081e-24 t=379383
yi wen 	一問	c=2 d=1.48374e-83 t=379383
yi wen 	伊文	c=1 d=1.57244e-119 t=379383
yi wen 	疑問	c=40 d=0.00412784 t=379383
yi wen ju 	疑問句	c=2 d=7.54988e-69 t=379383
yi wen yi da 	一問一答	c=1 d=0 t=379383
yi wu 	異物	c=1 d=7.42333e-25 t=379383
yi wu 	義務	c=3 d=1.983e-73 t=379383
yi wu 	義烏	c=1 d=8.3431e-105 t=379383
yi wu 	衣物	c=1 d=8.38492e-105 t=379383
yi wu fan gu 	義無反顧	c=2 d=1.62044e-171 t=379383
yi xi 	伊昔	c=1 d=3.65662e-165 t=379383
yi xi lie 	一系列	c=7 d=2.27166e-06 t=379383
yi xia 	一下	c=328 d=0.985904 t=379383
yi xia 	以下	c=19 d=0.481909 t=379383
yi xia ban 	一下伴	c=1 d=1.82927e-47 t=379383
yi xia xia 	一下下	c=3 d=9.82346e-203 t=379383
yi xia zi 	一下子	c=7 d=8.54786e-08 t=379383
yi xian 	一線	c=4 d=5.26004e-32 t=379383
yi xian qian 	一線簽	c=1 d=0 t=379383
yi xiang 	一箱	c=1 d=0 t=379383
yi xiang 	一項	c=7 d=1.28444e-10 t=379383
yi xiang 	意向	c=2 d=4.19509e-46 t=379383
yi xiang dao 	一想到	c=5 d=0.0195457 t=379383
yi xiao 	一小	c=0 d=5.68582e-271 t=379383
yi xiao bu fen 	一小部分	c=5 d=1.84771e-17 t=379383
yi xiao dai 	一小袋	c=1 d=1.19161e-33 t=379383
yi xiao duan 	一小段	c=1 d=0 t=379383
yi xiao hui 	一小會	c=2 d=3.23232e-67 t=379383
yi xiao lu 	一小路	c=1 d=1.68708e-94 t=379383
yi xiao shi 	一小時	c=4 d=1.65772e-64 t=379383
yi xie 	一些	c=346 d=1.68577 t=379383
yi xie ren 	一些人	c=1 d=1.12264e-08 t=379383
yi xie shi qing 	一些事情	c=1 d=5.22605e-278 t=379383
